ratio,sampling_round,parent_edc_group,decoy_graph_id
10,16,39,481
10,16,39,477
10,16,39,483
10,17,39,484
10,17,39,477
10,17,39,485
10,17,39,483
10,17,39,478
10,17,39,486
10,17,39,480
10,17,39,481
10,17,39,482
10,17,39,479
10,18,39,480
10,18,39,478
10,18,39,482
10,18,39,486
10,18,39,483
10,18,39,477
10,18,39,484
10,18,39,481
10,18,39,479
10,18,39,485
10,19,39,483
10,19,39,481
10,19,39,479
10,19,39,478
10,19,39,486
10,19,39,485
10,19,39,477
10,19,39,482
10,19,39,484
10,19,39,480
10,20,39,485
10,20,39,479
10,20,39,480
10,20,39,477
10,20,39,481
10,20,39,478
10,20,39,484
10,20,39,486
10,20,39,482
10,20,39,483
10,21,39,481
10,21,39,480
10,21,39,479
10,21,39,484
10,21,39,482
10,21,39,486
10,21,39,477
10,21,39,478
10,21,39,485
10,21,39,483
10,22,39,486
10,22,39,481
10,22,39,478
10,22,39,482
10,22,39,479
10,22,39,477
10,22,39,480
10,22,39,483
10,22,39,484
10,22,39,485
10,23,39,478
10,23,39,485
10,23,39,486
10,23,39,477
10,23,39,479
10,23,39,484
10,23,39,481
10,23,39,480
10,23,39,482
10,23,39,483
10,24,39,478
10,24,39,483
10,24,39,484
10,24,39,482
10,24,39,477
10,24,39,479
10,24,39,481
10,24,39,486
10,24,39,485
10,24,39,480
10,25,39,483
10,25,39,486
10,25,39,480
10,25,39,477
10,25,39,479
10,25,39,485
10,25,39,478
10,25,39,481
10,25,39,482
10,25,39,484
10,26,39,486
10,26,39,485
10,26,39,481
10,26,39,483
10,26,39,484
10,26,39,482
10,26,39,477
10,26,39,478
10,26,39,480
10,26,39,479
10,27,39,479
10,27,39,483
10,27,39,485
10,27,39,482
10,27,39,477
10,27,39,481
10,27,39,484
10,27,39,478
10,27,39,486
10,27,39,480
10,28,39,483
10,28,39,477
10,28,39,478
10,28,39,485
10,28,39,481
10,28,39,482
10,28,39,479
10,28,39,486
10,28,39,480
10,28,39,484
10,29,39,480
10,29,39,485
10,29,39,486
10,29,39,483
10,29,39,477
10,29,39,484
10,29,39,481
10,29,39,479
10,29,39,482
10,29,39,478
10,30,39,486
10,30,39,484
10,30,39,482
10,30,39,483
10,30,39,479
10,30,39,485
10,30,39,481
10,30,39,478
10,30,39,480
10,30,39,477
10,31,39,477
10,31,39,478
10,31,39,484
10,31,39,486
10,31,39,483
10,31,39,482
10,31,39,481
10,31,39,485
10,31,39,480
10,31,39,479
10,32,39,483
10,32,39,486
10,32,39,477
10,32,39,481
10,32,39,478
10,32,39,482
10,32,39,485
10,32,39,484
10,32,39,480
10,32,39,479
10,33,39,485
10,33,39,483
10,33,39,482
10,33,39,479
10,33,39,486
10,33,39,480
10,33,39,478
10,33,39,484
10,33,39,481
10,33,39,477
10,34,39,482
10,34,39,480
10,34,39,483
10,34,39,485
10,34,39,486
10,34,39,477
10,34,39,484
10,34,39,479
10,34,39,478
10,34,39,481
10,35,39,486
10,35,39,479
10,35,39,484
10,35,39,480
10,35,39,477
10,35,39,482
10,35,39,481
10,35,39,485
10,35,39,483
10,35,39,478
10,36,39,480
10,36,39,478
10,36,39,484
10,36,39,485
10,36,39,479
10,36,39,482
10,36,39,486
10,36,39,477
10,36,39,483
10,36,39,481
10,37,39,485
10,37,39,478
10,37,39,482
10,37,39,481
10,37,39,484
10,37,39,479
10,37,39,477
10,37,39,480
10,37,39,483
10,37,39,486
10,38,39,486
10,38,39,481
10,38,39,477
10,38,39,485
10,38,39,478
10,38,39,479
10,38,39,484
10,38,39,482
10,38,39,480
10,38,39,483
10,39,39,479
10,39,39,477
10,39,39,482
10,39,39,486
10,39,39,485
10,39,39,480
10,39,39,483
10,39,39,481
10,39,39,484
10,39,39,478
10,40,39,480
10,40,39,482
10,40,39,481
10,40,39,477
10,40,39,486
10,40,39,483
10,40,39,485
10,40,39,484
10,40,39,478
10,40,39,479
10,41,39,480
10,41,39,484
10,41,39,479
10,41,39,482
10,41,39,477
10,41,39,485
10,41,39,483
10,41,39,478
10,41,39,481
10,41,39,486
10,42,39,478
10,42,39,480
10,42,39,479
10,42,39,477
10,42,39,484
10,42,39,483
10,42,39,485
10,42,39,481
10,42,39,486
10,42,39,482
10,43,39,486
10,43,39,481
10,43,39,478
10,43,39,480
10,43,39,485
10,43,39,483
10,43,39,479
10,43,39,484
10,43,39,482
10,43,39,477
10,44,39,485
10,44,39,479
10,44,39,480
10,44,39,477
10,44,39,483
10,44,39,482
10,44,39,486
10,44,39,478
10,44,39,481
10,44,39,484
10,45,39,481
10,45,39,484
10,45,39,479
10,45,39,478
10,45,39,477
10,45,39,480
10,45,39,482
10,45,39,486
10,45,39,485
10,45,39,483
10,46,39,486
10,46,39,479
10,46,39,478
10,46,39,481
10,46,39,483
10,46,39,484
10,46,39,480
10,46,39,485
10,46,39,477
10,46,39,482
10,47,39,485
10,47,39,477
10,47,39,479
10,47,39,480
10,47,39,486
10,47,39,481
10,47,39,484
10,47,39,483
10,47,39,482
10,47,39,478
10,48,39,485
10,48,39,486
10,48,39,478
10,48,39,482
10,48,39,481
10,48,39,479
10,48,39,477
10,48,39,480
10,48,39,484
10,48,39,483
10,49,39,480
10,49,39,486
10,49,39,479
10,49,39,484
10,49,39,477
10,49,39,483
10,49,39,478
10,49,39,482
10,49,39,481
10,49,39,485
10,50,39,485
10,50,39,482
10,50,39,479
10,50,39,484
10,50,39,481
10,50,39,483
10,50,39,480
10,50,39,486
10,50,39,477
10,50,39,478
10,1,40,494
10,1,40,493
10,1,40,488
10,1,40,496
10,1,40,489
10,1,40,492
10,1,40,495
10,1,40,491
10,1,40,487
10,1,40,490
10,2,40,495
10,2,40,488
10,2,40,487
10,2,40,493
10,2,40,496
10,2,40,489
10,2,40,491
10,2,40,492
10,2,40,490
10,2,40,494
10,3,40,487
10,3,40,492
10,3,40,495
10,3,40,491
10,3,40,494
10,3,40,488
10,3,40,496
10,3,40,489
10,3,40,493
10,3,40,490
10,4,40,496
10,4,40,495
10,4,40,489
10,4,40,490
10,4,40,487
10,4,40,492
10,4,40,488
10,4,40,491
10,4,40,494
10,4,40,493
10,5,40,495
10,5,40,492
10,5,40,491
10,5,40,488
10,5,40,489
10,5,40,496
10,5,40,494
10,5,40,487
10,5,40,490
10,5,40,493
10,6,40,496
10,6,40,490
10,6,40,491
10,6,40,495
10,6,40,494
10,6,40,493
10,6,40,489
10,6,40,488
10,6,40,487
10,6,40,492
10,7,40,491
10,7,40,489
10,7,40,488
10,7,40,492
10,7,40,487
10,7,40,490
10,7,40,495
10,7,40,493
10,7,40,494
10,7,40,496
10,8,40,489
10,8,40,494
10,8,40,491
10,8,40,496
10,8,40,493
10,8,40,492
10,8,40,487
10,8,40,488
10,8,40,495
10,8,40,490
10,9,40,495
10,9,40,488
10,9,40,494
10,9,40,490
10,9,40,496
10,9,40,489
10,9,40,491
10,9,40,493
10,9,40,487
10,9,40,492
10,10,40,494
10,10,40,491
10,10,40,492
10,10,40,493
10,10,40,489
10,10,40,490
10,10,40,496
10,10,40,495
10,10,40,487
10,10,40,488
10,11,40,487
10,11,40,493
10,11,40,494
10,11,40,491
10,11,40,488
10,11,40,490
10,11,40,489
10,11,40,496
10,11,40,492
10,11,40,495
10,12,40,495
10,12,40,488
10,12,40,491
10,12,40,496
10,12,40,489
10,12,40,487
10,12,40,490
10,12,40,493
10,12,40,494
10,12,40,492
10,13,40,493
10,13,40,491
10,13,40,495
10,13,40,488
10,13,40,494
10,13,40,496
10,13,40,487
10,13,40,490
10,13,40,492
10,13,40,489
10,14,40,488
10,14,40,492
10,14,40,495
10,14,40,491
10,14,40,489
10,14,40,487
10,14,40,493
10,14,40,490
10,14,40,494
10,14,40,496
10,15,40,490
10,15,40,489
10,15,40,492
10,15,40,491
10,15,40,494
10,15,40,487
10,15,40,496
10,15,40,493
10,15,40,495
10,15,40,488
10,16,40,488
10,16,40,492
10,16,40,489
10,16,40,490
10,16,40,493
10,16,40,496
10,16,40,491
10,16,40,494
10,16,40,495
10,16,40,487
10,17,40,495
10,17,40,494
10,17,40,487
10,17,40,491
10,17,40,489
10,17,40,492
10,17,40,490
10,17,40,496
10,17,40,488
10,17,40,493
10,18,40,491
10,18,40,487
10,18,40,492
10,18,40,496
10,18,40,493
10,18,40,495
10,18,40,494
10,18,40,490
10,18,40,489
10,18,40,488
10,19,40,495
10,19,40,493
10,19,40,489
10,19,40,492
10,19,40,490
10,19,40,494
10,19,40,488
10,19,40,496
10,19,40,487
10,19,40,491
10,20,40,488
10,20,40,492
10,20,40,490
10,20,40,495
10,20,40,489
10,20,40,491
10,20,40,494
10,20,40,493
10,20,40,487
10,20,40,496
10,21,40,489
10,21,40,495
10,21,40,494
10,21,40,491
10,21,40,492
10,21,40,490
10,21,40,493
10,21,40,488
10,21,40,487
10,21,40,496
10,22,40,487
10,22,40,492
10,22,40,494
10,22,40,496
10,22,40,488
10,22,40,490
10,22,40,491
10,22,40,495
10,22,40,489
10,22,40,493
10,23,40,490
10,23,40,491
10,23,40,494
10,23,40,496
10,23,40,492
10,23,40,488
10,23,40,489
10,23,40,495
10,23,40,487
10,23,40,493
10,24,40,495
10,24,40,492
10,24,40,487
10,24,40,493
10,24,40,494
10,24,40,491
10,24,40,488
10,24,40,489
10,24,40,490
10,24,40,496
10,25,40,495
10,25,40,494
10,25,40,493
10,25,40,489
10,25,40,490
10,25,40,492
10,25,40,491
10,25,40,496
10,25,40,487
10,25,40,488
10,26,40,493
10,26,40,495
10,26,40,494
10,26,40,487
10,26,40,491
10,26,40,492
10,26,40,490
10,26,40,496
10,26,40,488
10,26,40,489
10,27,40,487
10,27,40,496
10,27,40,489
10,27,40,491
10,27,40,493
10,27,40,490
10,27,40,488
10,27,40,495
10,27,40,492
10,27,40,494
10,28,40,496
10,28,40,487
10,28,40,493
10,28,40,490
10,28,40,491
10,28,40,492
10,28,40,494
10,28,40,488
10,28,40,495
10,28,40,489
10,29,40,496
10,29,40,495
10,29,40,488
10,29,40,494
10,29,40,493
10,29,40,487
10,29,40,491
10,29,40,490
10,29,40,492
10,29,40,489
10,30,40,495
10,30,40,490
10,30,40,496
10,30,40,489
10,30,40,493
10,30,40,494
10,30,40,488
10,30,40,491
10,30,40,487
10,30,40,492
10,31,40,496
10,31,40,494
10,31,40,495
10,31,40,491
10,31,40,488
10,31,40,492
10,31,40,493
10,31,40,487
10,31,40,489
10,31,40,490
10,32,40,491
10,32,40,492
10,32,40,487
10,32,40,496
10,32,40,489
10,32,40,493
10,32,40,488
10,32,40,494
10,32,40,490
10,32,40,495
10,33,40,492
10,33,40,494
10,33,40,496
10,33,40,487
10,33,40,491
10,33,40,488
10,33,40,490
10,33,40,489
10,33,40,493
10,33,40,495
10,34,40,495
10,34,40,496
10,34,40,491
10,34,40,487
10,34,40,494
10,34,40,492
10,34,40,488
10,34,40,493
10,34,40,490
10,34,40,489
10,35,40,495
10,35,40,487
10,35,40,488
10,35,40,491
10,35,40,492
10,35,40,493
10,35,40,496
10,35,40,494
10,35,40,489
10,35,40,490
10,36,40,494
10,36,40,488
10,36,40,495
10,36,40,490
10,36,40,492
10,36,40,491
10,36,40,489
10,36,40,487
10,36,40,496
10,36,40,493
10,37,40,496
10,37,40,489
10,37,40,495
10,37,40,492
10,37,40,494
10,37,40,490
10,37,40,491
10,37,40,488
10,37,40,493
10,37,40,487
10,38,40,492
10,38,40,488
10,38,40,489
10,38,40,496
10,38,40,493
10,38,40,495
10,38,40,491
10,38,40,494
10,38,40,487
10,38,40,490
10,39,40,489
10,39,40,495
10,39,40,496
10,39,40,494
10,39,40,488
10,39,40,493
10,39,40,491
10,39,40,490
10,39,40,492
10,39,40,487
10,40,40,490
10,40,40,494
10,40,40,488
10,40,40,489
10,40,40,492
10,40,40,495
10,40,40,491
10,40,40,487
10,40,40,496
10,40,40,493
10,41,40,490
10,41,40,492
10,41,40,487
10,41,40,496
10,41,40,489
10,41,40,494
10,41,40,495
10,41,40,491
10,41,40,493
10,41,40,488
10,42,40,496
10,42,40,495
10,42,40,494
10,42,40,489
10,42,40,488
10,42,40,490
10,42,40,491
10,42,40,487
10,42,40,492
10,42,40,493
10,43,40,496
10,43,40,495
10,43,40,488
10,43,40,490
10,43,40,489
10,43,40,487
10,43,40,492
10,43,40,493
10,43,40,494
10,43,40,491
10,44,40,496
10,44,40,493
10,44,40,488
10,44,40,494
10,44,40,491
10,44,40,490
10,44,40,492
10,44,40,487
10,44,40,489
10,44,40,495
10,45,40,496
10,45,40,491
10,45,40,492
10,45,40,488
10,45,40,493
10,45,40,495
10,45,40,489
10,45,40,490
10,45,40,494
10,45,40,487
10,46,40,495
10,46,40,494
10,46,40,492
10,46,40,493
10,46,40,489
10,46,40,496
10,46,40,487
10,46,40,490
10,46,40,491
10,46,40,488
10,47,40,491
10,47,40,496
10,47,40,489
10,47,40,488
10,47,40,493
10,47,40,487
10,47,40,494
10,47,40,490
10,47,40,495
10,47,40,492
10,48,40,489
10,48,40,493
10,48,40,496
10,48,40,492
10,48,40,488
10,48,40,495
10,48,40,491
10,48,40,487
10,48,40,494
10,48,40,490
10,49,40,489
10,49,40,487
10,49,40,496
10,49,40,494
10,49,40,493
10,49,40,490
10,49,40,491
10,49,40,495
10,49,40,488
10,49,40,492
10,50,40,494
10,50,40,487
10,50,40,491
10,50,40,488
10,50,40,496
10,50,40,489
10,50,40,493
10,50,40,492
10,50,40,495
10,50,40,490
10,1,41,497
10,1,41,500
10,1,41,503
10,1,41,504
10,1,41,506
10,1,41,505
10,1,41,502
10,1,41,499
10,1,41,498
10,1,41,501
10,2,41,506
10,2,41,502
10,2,41,499
10,2,41,497
10,2,41,504
10,2,41,501
10,2,41,505
10,2,41,498
10,2,41,500
10,2,41,503
10,3,41,497
10,3,41,501
10,3,41,499
10,3,41,505
10,3,41,500
10,3,41,498
10,3,41,503
10,3,41,504
10,3,41,502
10,3,41,506
10,4,41,497
10,4,41,499
10,4,41,504
10,4,41,505
10,4,41,501
10,4,41,502
10,4,41,498
10,4,41,500
10,4,41,503
10,4,41,506
10,5,41,500
10,5,41,499
10,5,41,497
10,5,41,501
10,5,41,503
10,5,41,498
10,5,41,502
10,5,41,506
10,5,41,504
10,5,41,505
10,6,41,501
10,6,41,506
10,6,41,498
10,6,41,499
10,6,41,504
10,6,41,505
10,6,41,500
10,6,41,503
10,6,41,497
10,6,41,502
10,7,41,497
10,7,41,498
10,7,41,500
10,7,41,499
10,7,41,501
10,7,41,505
10,7,41,502
10,7,41,503
10,7,41,506
10,7,41,504
10,8,41,497
10,8,41,498
10,8,41,501
10,8,41,506
10,8,41,502
10,8,41,504
10,8,41,505
10,8,41,500
10,8,41,499
10,8,41,503
10,9,41,497
10,9,41,500
10,9,41,499
10,9,41,502
10,9,41,503
10,9,41,505
10,9,41,504
10,9,41,506
10,9,41,501
10,9,41,498
10,10,41,502
10,10,41,506
10,10,41,497
10,10,41,505
10,10,41,501
10,10,41,503
10,10,41,504
10,10,41,500
10,10,41,499
10,10,41,498
10,11,41,501
10,11,41,503
10,11,41,500
10,11,41,504
10,11,41,497
10,11,41,505
10,11,41,506
10,11,41,498
10,11,41,502
10,11,41,499
10,12,41,505
10,12,41,506
10,12,41,500
10,12,41,503
10,12,41,499
10,12,41,501
10,12,41,498
10,12,41,497
10,12,41,502
10,12,41,504
10,13,41,498
10,13,41,497
10,13,41,503
10,13,41,504
10,13,41,499
10,13,41,505
10,13,41,500
10,13,41,502
10,13,41,506
10,13,41,501
10,14,41,499
10,14,41,501
10,14,41,500
10,14,41,506
10,14,41,497
10,14,41,503
10,14,41,502
10,14,41,505
10,14,41,498
10,14,41,504
10,15,41,503
10,15,41,505
10,15,41,502
10,15,41,498
10,15,41,501
10,15,41,499
10,15,41,504
10,15,41,500
10,15,41,506
10,15,41,497
10,16,41,503
10,16,41,506
10,16,41,497
10,16,41,498
10,16,41,501
10,16,41,499
10,16,41,504
10,16,41,500
10,16,41,502
10,16,41,505
10,17,41,497
10,17,41,499
10,17,41,506
10,17,41,500
10,17,41,503
10,17,41,498
10,17,41,505
10,17,41,504
10,17,41,501
10,17,41,502
10,18,41,497
10,18,41,498
10,18,41,500
10,18,41,503
10,18,41,504
10,18,41,499
10,18,41,502
10,18,41,501
10,18,41,505
10,18,41,506
10,19,41,501
10,19,41,502
10,19,41,503
10,19,41,500
10,19,41,504
10,19,41,497
10,19,41,506
10,19,41,498
10,19,41,505
10,19,41,499
10,20,41,506
10,20,41,497
10,20,41,498
10,20,41,505
10,20,41,502
10,20,41,501
10,20,41,504
10,20,41,499
10,20,41,500
10,20,41,503
10,21,41,502
10,21,41,499
10,21,41,506
10,21,41,505
10,21,41,504
10,21,41,501
10,21,41,498
10,21,41,500
10,21,41,497
10,21,41,503
10,22,41,499
10,22,41,505
10,22,41,497
10,22,41,502
10,22,41,500
10,22,41,501
10,22,41,503
10,22,41,506
10,22,41,498
10,22,41,504
10,23,41,503
10,23,41,504
10,23,41,498
10,23,41,502
10,23,41,501
10,23,41,500
10,23,41,506
10,23,41,505
10,23,41,499
10,23,41,497
10,24,41,506
10,24,41,500
10,24,41,505
10,24,41,501
10,24,41,504
10,24,41,498
10,24,41,503
10,24,41,499
10,24,41,502
10,24,41,497
10,25,41,500
10,25,41,502
10,25,41,501
10,25,41,503
10,25,41,497
10,25,41,498
10,25,41,506
10,25,41,499
10,25,41,504
10,25,41,505
10,26,41,498
10,26,41,505
10,26,41,506
10,26,41,502
10,26,41,500
10,26,41,499
10,26,41,503
10,26,41,497
10,26,41,504
10,26,41,501
10,27,41,504
10,27,41,498
10,27,41,500
10,27,41,501
10,27,41,497
10,27,41,502
10,27,41,503
10,27,41,499
10,27,41,506
10,27,41,505
10,28,41,506
10,28,41,500
10,28,41,498
10,28,41,505
10,28,41,497
10,28,41,503
10,28,41,501
10,28,41,502
10,28,41,499
10,28,41,504
10,29,41,497
10,29,41,505
10,29,41,501
10,29,41,504
10,29,41,503
10,29,41,506
10,29,41,502
10,29,41,499
10,29,41,500
10,29,41,498
10,30,41,502
10,30,41,498
10,30,41,499
10,30,41,505
10,30,41,500
10,30,41,503
10,30,41,501
10,30,41,497
10,30,41,506
10,30,41,504
10,31,41,501
10,31,41,503
10,31,41,505
10,31,41,497
10,31,41,498
10,31,41,506
10,31,41,502
10,31,41,504
10,31,41,500
10,31,41,499
10,32,41,497
10,32,41,502
10,32,41,503
10,32,41,499
10,32,41,504
10,32,41,500
10,32,41,505
10,32,41,501
10,32,41,498
10,32,41,506
10,33,41,498
10,33,41,500
10,33,41,499
10,33,41,497
10,33,41,501
10,33,41,503
10,33,41,505
10,33,41,502
10,33,41,504
10,33,41,506
10,34,41,504
10,34,41,499
10,34,41,497
10,34,41,501
10,34,41,498
10,34,41,502
10,34,41,500
10,34,41,503
10,34,41,506
10,34,41,505
10,35,41,497
10,35,41,506
10,35,41,505
10,35,41,502
10,35,41,499
10,35,41,500
10,35,41,498
10,35,41,501
10,35,41,504
10,35,41,503
10,36,41,501
10,36,41,504
10,36,41,502
10,36,41,499
10,36,41,503
10,36,41,505
10,36,41,500
10,36,41,506
10,36,41,498
10,36,41,497
10,37,41,501
10,37,41,506
10,37,41,502
10,37,41,497
10,37,41,498
10,37,41,503
10,37,41,499
10,37,41,504
10,37,41,500
10,37,41,505
10,38,41,504
10,38,41,503
10,38,41,501
10,38,41,502
10,38,41,497
10,38,41,505
10,38,41,506
10,38,41,500
10,38,41,498
10,38,41,499
10,39,41,499
10,39,41,501
10,39,41,503
10,39,41,500
10,39,41,506
10,39,41,497
10,39,41,504
10,39,41,498
10,39,41,502
10,39,41,505
10,40,41,497
10,40,41,506
10,40,41,499
10,40,41,498
10,40,41,502
10,40,41,504
10,40,41,501
10,40,41,500
10,40,41,503
10,40,41,505
10,41,41,505
10,41,41,503
10,41,41,497
10,41,41,501
10,41,41,506
10,41,41,498
10,41,41,502
10,41,41,500
10,41,41,499
10,41,41,504
10,42,41,501
10,42,41,498
10,42,41,500
10,42,41,506
10,42,41,504
10,42,41,503
10,42,41,505
10,42,41,502
10,42,41,499
10,42,41,497
10,43,41,502
10,43,41,498
10,43,41,503
10,43,41,501
10,43,41,497
10,43,41,504
10,43,41,500
10,43,41,505
10,43,41,506
10,43,41,499
10,44,41,504
10,44,41,498
10,44,41,501
10,44,41,497
10,44,41,500
10,44,41,502
10,44,41,505
10,44,41,499
10,44,41,506
10,44,41,503
10,45,41,498
10,45,41,502
10,45,41,505
10,45,41,500
10,45,41,504
10,45,41,499
10,45,41,497
10,45,41,501
10,45,41,506
10,45,41,503
10,46,41,501
10,46,41,499
10,46,41,498
10,46,41,506
10,46,41,500
10,46,41,502
10,46,41,503
10,46,41,505
10,46,41,504
10,46,41,497
10,47,41,505
10,47,41,499
10,47,41,498
10,47,41,500
10,47,41,502
10,47,41,503
10,47,41,506
10,47,41,501
10,47,41,504
10,47,41,497
10,48,41,506
10,48,41,504
10,48,41,501
10,48,41,497
10,48,41,503
10,48,41,499
10,48,41,500
10,48,41,498
10,48,41,502
10,48,41,505
10,49,41,499
10,49,41,501
10,49,41,502
10,49,41,504
10,49,41,500
10,49,41,506
10,49,41,498
10,49,41,505
10,49,41,497
10,49,41,503
10,50,41,504
10,50,41,502
10,50,41,499
10,50,41,497
10,50,41,506
10,50,41,503
10,50,41,498
10,50,41,500
10,50,41,505
10,50,41,501
10,1,42,515
10,1,42,511
10,1,42,512
10,1,42,508
10,1,42,510
10,1,42,507
10,1,42,509
10,1,42,516
10,1,42,514
10,1,42,513
10,2,42,510
10,2,42,514
10,2,42,507
10,2,42,515
10,2,42,516
10,2,42,512
10,2,42,508
10,2,42,509
10,2,42,513
10,2,42,511
10,3,42,514
10,3,42,511
10,3,42,509
10,3,42,512
10,3,42,515
10,3,42,513
10,3,42,516
10,3,42,507
10,3,42,510
10,3,42,508
10,4,42,510
10,4,42,514
10,4,42,512
10,4,42,511
10,4,42,509
10,4,42,507
10,4,42,508
10,4,42,515
10,4,42,516
10,4,42,513
10,5,42,510
10,5,42,507
10,5,42,512
10,5,42,511
10,5,42,515
10,5,42,508
10,5,42,513
10,5,42,509
10,5,42,514
10,5,42,516
10,6,42,510
10,6,42,512
10,6,42,515
10,6,42,511
10,6,42,508
10,6,42,507
10,6,42,513
10,6,42,516
10,6,42,509
10,6,42,514
10,7,42,509
10,7,42,511
10,7,42,515
10,7,42,512
10,7,42,507
10,7,42,508
10,7,42,514
10,7,42,513
10,7,42,516
10,7,42,510
10,8,42,508
10,8,42,512
10,8,42,515
10,8,42,507
10,8,42,516
10,8,42,514
10,8,42,510
10,8,42,509
10,8,42,511
10,8,42,513
10,9,42,515
10,9,42,516
10,9,42,510
10,9,42,514
10,9,42,507
10,9,42,511
10,9,42,508
10,9,42,513
10,9,42,509
10,9,42,512
10,10,42,510
10,10,42,511
10,10,42,513
10,10,42,509
10,10,42,516
10,10,42,507
10,10,42,508
10,10,42,515
10,10,42,512
10,10,42,514
10,11,42,511
10,11,42,510
10,11,42,507
10,11,42,509
10,11,42,515
10,11,42,514
10,11,42,508
10,11,42,513
10,11,42,512
10,11,42,516
10,12,42,515
10,12,42,512
10,12,42,513
10,12,42,507
10,12,42,516
10,12,42,509
10,12,42,511
10,12,42,514
10,12,42,508
10,12,42,510
10,13,42,515
10,13,42,512
10,13,42,511
10,13,42,510
10,13,42,514
10,13,42,509
10,13,42,507
10,13,42,513
10,13,42,516
10,13,42,508
10,14,42,515
10,14,42,508
10,14,42,513
10,14,42,510
10,14,42,514
10,14,42,509
10,14,42,511
10,14,42,512
10,14,42,507
10,14,42,516
10,15,42,515
10,15,42,512
10,15,42,514
10,15,42,516
10,15,42,513
10,15,42,507
10,15,42,511
10,15,42,509
10,15,42,508
10,15,42,510
10,16,42,508
10,16,42,514
10,16,42,516
10,16,42,515
10,16,42,512
10,16,42,510
10,16,42,509
10,16,42,507
10,16,42,511
10,16,42,513
10,17,42,509
10,17,42,513
10,17,42,507
10,17,42,510
10,17,42,514
10,17,42,512
10,17,42,516
10,17,42,511
10,17,42,515
10,17,42,508
10,18,42,513
10,18,42,511
10,18,42,507
10,18,42,510
10,18,42,516
10,18,42,515
10,18,42,514
10,18,42,508
10,18,42,512
10,18,42,509
10,19,42,508
10,19,42,512
10,19,42,507
10,19,42,511
10,19,42,510
10,19,42,509
10,19,42,515
10,19,42,513
10,19,42,514
10,19,42,516
10,20,42,507
10,20,42,516
10,20,42,512
10,20,42,511
10,20,42,515
10,20,42,514
10,20,42,510
10,20,42,509
10,20,42,513
10,20,42,508
10,21,42,515
10,21,42,508
10,21,42,516
10,21,42,514
10,21,42,512
10,21,42,509
10,21,42,511
10,21,42,510
10,21,42,507
10,21,42,513
10,22,42,507
10,22,42,514
10,22,42,513
10,22,42,510
10,22,42,508
10,22,42,511
10,22,42,516
10,22,42,515
10,22,42,509
10,22,42,512
10,23,42,512
10,23,42,515
10,23,42,509
10,23,42,514
10,23,42,516
10,23,42,510
10,23,42,513
10,23,42,508
10,23,42,507
10,23,42,511
10,24,42,512
10,24,42,508
10,24,42,515
10,24,42,516
10,24,42,509
10,24,42,511
10,24,42,514
10,24,42,510
10,24,42,507
10,24,42,513
10,25,42,515
10,25,42,508
10,25,42,512
10,25,42,513
10,25,42,516
10,25,42,511
10,25,42,507
10,25,42,510
10,25,42,514
10,25,42,509
10,26,42,516
10,26,42,510
10,26,42,511
10,26,42,509
10,26,42,508
10,26,42,514
10,26,42,512
10,26,42,515
10,26,42,507
10,26,42,513
10,27,42,510
10,27,42,507
10,27,42,515
10,27,42,508
10,27,42,516
10,27,42,509
10,27,42,513
10,27,42,512
10,27,42,514
10,27,42,511
10,28,42,508
10,28,42,515
10,28,42,509
10,28,42,507
10,28,42,516
10,28,42,511
10,28,42,512
10,28,42,514
10,28,42,510
10,28,42,513
10,29,42,509
10,29,42,515
10,29,42,507
10,29,42,513
10,29,42,514
10,29,42,508
10,29,42,516
10,29,42,512
10,29,42,511
10,29,42,510
10,30,42,512
10,30,42,511
10,30,42,516
10,30,42,515
10,30,42,510
10,30,42,509
10,30,42,507
10,30,42,508
10,30,42,514
10,30,42,513
10,31,42,509
10,31,42,508
10,31,42,516
10,31,42,515
10,31,42,514
10,31,42,513
10,31,42,510
10,31,42,511
10,31,42,512
10,31,42,507
10,32,42,512
10,32,42,510
10,32,42,511
10,32,42,513
10,32,42,509
10,32,42,514
10,32,42,508
10,32,42,515
10,32,42,516
10,32,42,507
10,33,42,515
10,33,42,516
10,33,42,507
10,33,42,511
10,33,42,508
10,33,42,512
10,33,42,509
10,33,42,513
10,33,42,510
10,33,42,514
10,34,42,515
10,34,42,514
10,34,42,513
10,34,42,516
10,34,42,508
10,34,42,511
10,34,42,512
10,34,42,510
10,34,42,507
10,34,42,509
10,35,42,515
10,35,42,510
10,35,42,511
10,35,42,514
10,35,42,516
10,35,42,512
10,35,42,513
10,35,42,507
10,35,42,509
10,35,42,508
10,36,42,515
10,36,42,511
10,36,42,510
10,36,42,508
10,36,42,513
10,36,42,516
10,36,42,509
10,36,42,512
10,36,42,514
10,36,42,507
10,37,42,511
10,37,42,514
10,37,42,513
10,37,42,516
10,37,42,507
10,37,42,508
10,37,42,510
10,37,42,515
10,37,42,512
10,37,42,509
10,38,42,509
10,38,42,515
10,38,42,511
10,38,42,514
10,38,42,512
10,38,42,507
10,38,42,516
10,38,42,510
10,38,42,513
10,38,42,508
10,39,42,513
10,39,42,514
10,39,42,516
10,39,42,510
10,39,42,508
10,39,42,507
10,39,42,509
10,39,42,511
10,39,42,512
10,39,42,515
10,40,42,507
10,40,42,512
10,40,42,515
10,40,42,510
10,40,42,511
10,40,42,516
10,40,42,514
10,40,42,513
10,40,42,508
10,40,42,509
10,41,42,514
10,41,42,508
10,41,42,516
